minutes
510
420
400
525
518
900
690
645
420
660
520
540
570
430
466
445
283
450
628
430
375
420
535
430
465
570
505
540
600
630
1050
570
510
660
540
780
690
435
360
565
595
525
300
745
675
360
645
540
599
510
405
475
540
515
590
570
448
525
720
450
480
570
540
270
600
660
465
645
513
688
660
420
457
498
590
495
630
415
513
600
450
615
514
615
510
700
480
480
165
870
540
600
460
420
420
790
580
435
465
435
540
630
810
540
510
525
600
525
475
600
660
630
380
500
120
30
621
605
540
964
440
565
695
660
510
390
483
720
535
420
510
540
615
420
1128
395
333
925
490
790
720
600
730
410
740
690
385
645
690
585
600
390
600
450
705
780
1205
225
390
662
420
435
484
540
320
425
395
570
400
344
600
540
390
780
600
568
600
751
333
200
605
510
840
423
480
360
580
255
420
630
480
480
465
540
630
420
360
390
570
600
355
420
375
510
430
530
710
540
530
600
595
420
390
600
350
480
565
420
420
480
600
630
784
600
450
420
595
570
450
120
510
360
405
480
315
780
540
450
570
630
465
630
420
305
660
570
570
420
618
540
540
540
440
720
120
460
750
405
540
505
597
390
450
573
630
510
625
450
510
210
345
540
670
450
395
594
480
570
570
565
420
420
585
540
625
540
720
510
600
390
360
580
570
585
450
810
680
430
450
855
615
540
360
630
570
450
675
330
477
210
720
510
550
555
480
525
490
330
660
640
485
480
360
390
570
535
450
570
690
500
815
455
660
600
710
565
300
482
570
417
450
435
600
435
360
540
360
360
330
750
390
540
480
613
600
360
510
450
589
575
425
380
720
480
765
420
540
480
510
540
540
610
755
540
545
555
540
570
430
600
415
600
600
930
585
810
480
545
450
550
480
260
600
420
440
510
780
540
570
540
827
200
420
430
380
450
660
480
440
450
510
746
780
990
600
660
305
415
700
600
540
300
660
520
560
480
640
390
480
405
480
600
545
930
540
570
690
450
570
600
300
540
630
600
630
360
640
595
490
720
480
515
570
645
590
525
600
270
630
720
540
480
470
750
628
670
525
630
457
805
775
298
523
600
630
660
646
465
480
650
530
660
465
512
480
480
415
480
570
375
465
545
645
540
300
435
585
455
780
795
540
180
550
510
450
680
660
420
450
595
530
540
435
540
805
570
410
480
450
474
505
560
420
510
690
510
525
720
450
390
825
345
480
505
480
405
465
865
480
330
515
700
525
338
540
120
650
420
600
710
530
480
655
630
630
520
690
490
540
600
495
590
510
370
470
600
750
745
705
520
300
430
540
540
420
323
510
570
660
405
330
420
475
480
720
270
630
640
508
510
450
690
440
480
655
545
660
735
690
555
390
730
605
491
540
617
360
406
540
585
540
510
540
585
358
450
690
570
480
590
355
358
720
480
660
450
415
600
525
420
525
420
630
530
660
542
435
445
600
510
540
600
475
720
1331
595
420
480
420
720
420
690
600
600
420
600
465
445
685
600
728
372
525
390
630
600
735
795
540
630
490
450
560
600
450
510
360
615
450
530
595
410
615
690
750
600
570
340
570
540
540
590
540
600
490
660
595
420
650
450
495
720
585
660
900
660
508
550
383
315
675
465
430
565
720
450
540
450
680
540
480
510
615
438
530
745
600
535
545
465
390
515
478
600
450
585
725
540
603
285
660
630
660
424
898
435
625
535
510
730
480
560
330
450
510
604
760
475
485
540
525
630
630
720
535
420
330
388
540
415
450
540
380
630
540
540
434
476
478
540
570
510
510
690
600
540
519
570
450
577
483
705
510
480
510
555
756
445
360
644
465
450
465
630
380
490
590
625
590
495
570
705
470
602
585
510
412
540
480
270
510
420
705
690
630
465
420
420
595
630
430
785
705
550
720
660
534
473
510
459
630
493
625
360
540
550
600
390
240
495
640
392
510
480
540
630
450
473
390
705
510
468
300
393
270
495
405
450
300
600
430
540
615
480
435
440
300
450
750
628
600
787
540
450
570
570
600
540
405
435
315
480
590
590
370
660
600
675
405
630
540
615
429
442
570
450
525
420
390
405
420
570
670
490
660
368
575
470
495
973
435
365
590
430
510
600
450
495
600
590
555
600
450
550
720
750
585
600
570
420
630
560
575
720
570
595
510
510
480
480
570
453
525
1110
510
600
480
600
630
630
329
360
720
420
780
465
440
440
475
593
540
530
370
520
510
480
630
540
450
660
500
390
420
590
595
465
195
552
345
700
635
567
780
810
540
465
450
450
540
565
690
570
720
560
418
660
500
500
600
540
475
495
390
495
505
600
510
780
660
540
449
540
480
525
480
600
480
265
586
400
510
120
540
725
560
635
480
750
570
565
525
520
570
640
600
540
480
595
560
725
582
500
660
480
525
555
590
272
810
180
720
450
480
150
540
510
505
630
435
360
580
540
420
918
570
525
420
570
517
740
535
490
555
959
316
960
585
630
420
360
480
540
450
900
700
515
532
480
570
719
479
750
560
849
660
860
600
390
750
740
120
510
570
690
560
385
570
590
540
450
330
660
480
598
495
450
670
565
660
630
495
600
470
495
540
585
600
450
495
840
480
780
647
420
275
630
500
360
500
361
500
320
555
570
445
471
690
630
570
660
420
540
510
75
400
780
460
520
720
720
375
450
375
540
720
540
300
300
480
600
530
800
737
520
480
720
555
600
510
540
540
630
770
465
465
540
290
505
570
480
580
480
694
437
660
515
660
600
515
555
475
500
615
488
495
660
600
501
270
495
470
570
480
548
600
720
935
540
390
508
630
360
420
660
745
435
420
560
420
550
510
525
405
720
510
535
595
420
495
500
540
510
450
615
630
483
600
540
480
510
290
450
510
510
305
560
630
630
390
510
510
650
645
865
600
480
630
622
300
463
803
540
450
415
418
495
688
655
691
390
615
494
600
669
366
360
638
360
480
360
600
820
478
240
360
480
680
570
600
600
510
345
298
475
420
603
602
560
495
540
635
480
550
540
600
510
525
430
660
610
525
390
330
390
580
570
388
465
390
630
440
906
430
330
510
584
524
720
540
263
300
585
610
485
630
475
450
540
780
428
630
540
480
590
478
600
570
480
390
150
613
510
250
490
630
660
495
510
590
540
499
450
450
540
780
419
520
600
540
480
540
420
670
520
490
570
722
651
520
435
330
254
480
400
390
375
480
425
538
507
405
645
300
300
1066
570
480
525
583
535
540
370
615
500
945
690
620
505
540
905
630
637
460
440
722
570
690
600
420
419
600
390
720
660
450
540
560
180
450
639
600
620
510
680
530
510
540
515
435
450
420
450
522
450
931
690
450
640
620
360
465
630
480
585
435
225
480
455
540
504
760
440
630
390
540
480
520
840
420
420
690
730
530
600
600
558
570
600
480
375
540
660
480
735
420
425
750
510
550
600
805
630
840
570
540
390
535
640
765
570
500
570
439
645
780
660
510
405
360
390
440
1005
529
1168
210
600
390
480
600
630
180
360
710
540
600
530
540
566
570
395
480
510
360
480
570
540
590
630
665
630
570
410
510
555
445
660
780
420
490
480
585
760
570
600
405
540
354
865
480
510
495
370
615
525
455
415
744
630
585
540
570
419
670
510
510
350
420
450
465
420
510
540
600
450
425
770
1125
420
240
630
600
685
780
510
450
662
530
364
655
705
570
480
505
405
453
330
600
485
745
525
615
330
455
600
780
690
495
380
630
898
480
505
600
560
564
540
415
340
660
540
360
750
660
457
455
180
520
525
785
540
660
435
360
555
610
460
1000
720
495
650
680
480
455
470
510
540
540
390
535
510
600
510
520
495
540
470
440
450
411
630
477
435
585
449
628
495
600
555
690
555
760
535
595
627
405
525
510
645
565
540
565
290
660
570
420
461
465
405
680
425
463
630
540
576
640
485
760
510
230
345
690
500
600
420
480
570
782
120
540
490
450
390
510
507
561
540
450
705
420
540
660
600
540
275
630
660
497
470
285
570
600
660
560
523
450
240
720
327
390
510
420
600
450
379
540
400
570
655
40
480
469
480
650
645
705
585
594
540
480
360
630
540
540
575
520
449
480
817
146
750
480
665
450
600
510
450
600
430
510
340
588
478
440
450
570
670
585
575
481
475
504
540
365
390
930
965
690
600
555
400
720
570
540
540
570
540
690
495
420
330
420
472
622
679
600
705
660
600
585
480
600
60
676
790
450
590
510
360
570
480
570
420
575
780
340
480
480
480
600
660
385
664
495
510
480
600
330
105
390
540
300
507
490
660
480
360
390
480
490
450
420
869
543
660
515
80
540
345
630
600
540
470
650
379
520
379
630
630
465
510
505
630
510
300
528
600
385
348
680
525
600
280
440
570
480
495
120
629
530
600
510
635
570
550
405
450
640
694
540
510
535
510
280
565
600
445
720
345
600
485
260
440
345
660
420
540
600
480
340
380
480
495
555
440
680
450
540
720
745
270
535
630
465
615
300
540
555
450
560
540
450
605
470
540
300
390
591
480
660
360
794
705
750
580
630
505
619
585
350
360
640
630
420
475
480
510
300
600
630
360
660
510
510
600
450
528
450
480
690
570
460
480
285
925
600
600
673
516
510
755
863
540
450
340
422
390
645
360
643
390
638
60
450
440
540
419
700
450
570
580
555
630
450
360
420
615
565
425
600
540
390
495
360
570
510
480
660
360
540
540
510
600
660
495
535
120
570
480
630
450
645
480
440
480
703
600
600
415
686
750
500
320
600
775
480
480
660
645
780
615
670
420
575
390
580
660
405
420
570
720
360
600
450
480
210
750
420
485
679
435
480
475
625
550
480
480
570
670
585
645
510
540
465
600
360
945
660
440
480
435
465
480
458
570
600
420
480
480
575
525
525
540
540
660
600
450
585
625
525
510
466
450
680
685
575
800
480
575
385
700
345
570
393
400
690
570
405
665
560
480
495
1
584
678
690
450
630
645
510
805
660
660
600
440
420
485
499
490
650
600
240
450
505
540
690
150
600
420
480
360
495
510
570
480
150
470
445
720
780
720
540
450
512
367
730
540
675
550
510
605
600
435
645
720
565
540
240
390
330
630
370
610
795
453
600
588
480
540
571
580
210
510
570
720
495
470
330
723
720
480
1013
570
575
540
850
510
330
470
435
360
430
495
645
629
420
435
600
530
570
705
720
725
435
480
450
450
520
470
420
540
540
510
480
480
540
570
570
565
750
490
440
320
720
540
660
300
240
495
570
510
540
510
557
360
510
768
420
500
495
480
690
540
656
470
453
510
763
515
510
417
558
540
360
748
585
930
418
405
570
565
360
491
420
510
795
490
479
475
745
475
690
499
480
415
905
500
570
565
510
395
420
500
355
480
510
420
505
420
885
570
810
435
573
720
570
560
450
578
600
570
470
510
520
510
480
510
690
443
402
570
665
625
529
450
475
720
630
615
525
420
555
600
510
645
570
480
390
420
388
772
330
495
370
552
608
465
440
330
481
435
510
360
470
480
645
480
555
780
450
445
183
630
640
430
510
445
616
540
450
480
540
635
480
495
390
555
570
440
540
385
555
498
510
715
495
540
465
780
600
440
615
540
455
630
530
630
630
560
793
436
450
570
370
525
627
315
730
635
870
660
630
610
720
510
420
510
465
445
390
450
430
525
450
630
660
702
660
450
660
510
679
540
570
600
570
600
300
480
870
435
390
678
330
420
570
630
390
566
320
380
475
530
478
449
540
450
510
325
495
540
432
555
410
600
490
540
700
520
540
510
765
480
435
480
490
420
390
500
645
390
630
660
600
715
705
480
600
450
300
480
679
540
615
600
495
620
516
578
518
720
405
344
540
420
675
420
590
630
650
660
615
420
490
540
450
535
480
568
540
606
260
540
390
445
513
585
580
480
360
575
540
480
420
715
420
825
500
482
540
390
420
510
421
520
559
570
420
470
300
540
495
465
595
405
570
545
485
550
555
610
505
580
640
300
614
590
360
270
300
450
450
540
968
390
475
770
360
410
465
905
774
920
555
690
300
765
390
420
480
660
430
420
470
420
660
390
630
570
750
509
450
510
380
432
490
600
390
475
360
913
660
610
740
405
420
600
540
420
450
830
780
894
580
405
625
690
480
690
480
495
660
535
420
480
360
410
750
375
600
570
673
555
300
540
400
540
555
531
270
510
540
420
420
560
525
490
435
420
500
480
755
780
443
370
477
300
525
873
480
480
600
550
688
360
715
365
645
315
741
550
450
385
380
645
540
480
490
720
480
510
520
520
541
365
480
480
630
750
274
660
430
870
470
395
570
465
540
465
690
510
820
285
615
284
600
480
410
550
540
450
615
155
680
480
525
270
330
600
570
360
605
540
480
630
300
570
660
510
455
480
440
570
530
550
635
480
470
465
535
500
410
420
535
420
615
345
500
420
540
570
420
450
180
570
525
540
598
480
645
690
500
505
540
560
524
660
450
290
510
651
660
540
630
579
450
525
435
525
450
450
540
579
450
445
600
570
510
420
570
505
765
1095
480
540
390
720
505
687
530
480
480
480
720
535
445
605
335
510
390
600
570
330
495
540
390
780
450
360
510
385
620
475
720
660
360
465
470
630
1055
800
738
730
390
415
577
600
520
570
660
445
580
580
520
375
520
470
510
360
552
60
444
465
735
455
540
660
660
480
450
600
480
540
515
540
540
675
360
450
480
845
420
600
300
380
465
630
600
600
600
805
565
440
855
435
505
270
505
521
570
570
545
360
710
365
450
690
500
480
550
390
360
600
450
420
480
375
600
600
510
525
390
570
490
510
570
395
450
615
660
620
710
420
495
360
424
420
240
630
630
480
510
570
495
435
383
405
540
512
465
628
520
500
450
570
520
535
480
795
500
555
660
495
510
450
495
675
1094
450
570
460
360
510
510
762
300
705
345
469
430
607
420
630
690
540
630
576
750
540
444
720
549
540
930
565
470
360
480
380
650
660
180
585
480
600
525
567
570
425
539
625
390
540
540
640
950
540
450
585
320
510
605
393
420
570
390
405
660
330
570
488
270
600
540
480
390
540
460
570
690
550
420
548
570
400
375
570
485
465
660
480
570
540
480
660
300
465
480
545
420
570
875
510
540
438
450
500
540
585
411
540
615
529
460
615
538
479
690
570
450
750
540
720
570
420
600
575
390
480
504
532
540
316
480
510
420
720
600
553
480
395
450
600
335
480
595
585
569
270
481
450
900
689
445
624
510
695
420
440
570
630
460
480
493
870
450
615
510
565
570
510
625
485
440
640
600
660
700
526
724
425
570
570
810
390
495
660
465
510
578
330
450
600
445
390
670
360
570
664
435
540
795
630
607
510
450
480
660
810
490
570
375
450
390
420
570
580
390
990
540
420
270
660
330
240
525
680
375
560
360
270
628
580
375
630
600
490
582
630
450
400
470
470
450
450
600
580
433
750
691
550
560
420
588
465
600
540
600
560
480
390
290
360
450
435
610
630
630
450
540
630
420
540
480
540
630
540
330
480
381
640
540
934
480
645
525
750
465
640
450
450
525
425
660
650
690
595
420
300
874
668
305
510
375
420
499
640
521
630
533
290
565
454
395
410
660
426
472
365
540
615
570
598
300
570
440
543
780
480
240
740
563
498
450
425
625
670
420
645
370
660
630
375
690
450
671
375
420
502
510
315
480
510
690
410
360
705
300
360
540
510
420
520
390
360
415
360
570
360
360
880
940
510
480
690
485
450
660
660
480
670
505
530
480
650
720
600
480
549
490
630
615
660
510
360
540
540
626
600
380
605
445
485
490
660
655
390
430
570
664
530
240
765
525
570
630
570
390
450
540
480
450
780
690
630
510
420
780
525
600
405
628
450
540
426
210
450
510
390
480
380
510
390
600
400
240
450
345
715
525
570
510
540
457
420
420
770
415
540
570
450
330
600
480
570
390
360
435
321
389
430
435
405
435
420
440
660
450
510
600
390
585
815
435
690
510
420
550
480
510
540
600
770
510
420
470
435
480
720
510
450
492
610
780
250
415
330
643
660
391
690
825
428
970
410
420
435
480
500
475
450
420
450
690
630
540
330
390
420
405
390
540
600
560
570
795
525
645
499
510
440
540
330
785
630
562
395
490
525
510
450
650
380
390
570
405
777
780
630
600
390
465
510
780
570
538
630
465
480
570
480
510
630
555
670
540
675
380
465
420
715
480
570
555
600
750
450
525
548
510
810
510
810
389
620
480
640
435
450
849
512
760
460
720
420
480
660
570
390
589
485
375
570
320
520
570
510
720
600
635
540
455
525
805
420
615
600
435
645
550
365
285
460
360
530
525
450
525
585
510
575
540
450
575
360
420
434
510
630
540
450
470
780
600
420
510
450
420
270
585
510
385
330
640
410
487
450
450
586
420
600
570
510
450
565
630
480
660
435
425
510
345
585
615
381
435
330
408
565
480
600
540
510
420
420
450
540
390
605
450
480
720
330
500
460
585
480
480
510
495
625
425
511
400
455
300
420
490
440
535
630
570
605
465
480
420
550
370
480
580
390
510
620
510
480
555
695
465
465
540
615
360
180
450
475
435
475
540
435
510
540
420
575
470
570
565
600
390
600
600
480
780
920
570
495
540
480
520
570
510
660
595
570
420
510
508
219
240
120
395
555
520
655
460
480
445
567
390
420
735
540
510
450
525
490
495
360
450
570
450
390
450
495
450
585
345
445
500
590
510
590
510
480
720
350
410
420
465
345
355
515
580
510
475
540
628
565
565
610
630
390
430
510
467
575
480
460
600
570
420
780
450
540
540
360
270
540
570
750
774
420
420
480
675
595
435
535
535
480
605
510
240
755
580
600
690
600
450
1110
570
540
390
450
865
540
480
415
429
480
600
510
552
745
552
540
718
480
533
465
535
630
405
510
675
495
550
440
740
410
660
540
330
500
510
480
585
650
600
510
600
420
720
460
580
675
480
520
390
540
555
330
505
483
505
525
660
720
540
480
605
435
600
460
553
480
480
600
630
590
630
540
450
540
465
500
570
540
460
480
495
460
345
435
505
255
331
525
482
975
685
615
570
547
320
505
570
470
705
450
540
540
765
500
420
525
690
540
700
180
540
570
480
435
740
568
599
510
720
490
400
308
504
580
420
512
540
530
660
675
570
510
600
430
480
440
445
895
390
405
465
416
600
405
420
549
530
470
611
552
480
425
450
580
445
240
470
360
450
390
600
540
658
500
480
599
390
420
345
685
650
539
450
360
566
360
405
660
690
545
585
540
690
395
720
390
480
300
650
570
420
540
540
345
255
770
570
540
560
750
760
840
495
605
900
237
439
240
718
588
595
455
616
420
300
940
840
920
1010
485
540
450
435
570
690
510
500
375
460
480
285
610
540
570
600
475
505
630
565
630
450
510
610
585
480
430
585
345
375
615
390
510
375
480
510
660
349
690
480
645
330
600
475
480
345
480
540
270
480
523
448
480
300
570
360
495
360
720
840
503
420
600
500
510
805
495
900
480
540
640
558
240
645
450
640
150
745
420
350
360
345
390
540
510
625
390
510
360
290
610
810
660
690
510
522
295
660
720
660
570
305
515
570
630
510
510
300
540
500
360
390
482
360
570
620
450
690
390
537
480
600
660
510
510
540
645
370
570
490
760
600
435
600
495
690
625
594
570
395
561
510
540
385
690
555
450
386
390
340
600
495
565
625
600
825
480
600
640
690
398
420
340
480
555
493
480
810
385
645
539
660
530
615
485
720
435
660
60
600
765
685
570
769
600
660
450
695
510
750
720
390
600
390
390
820
570
480
420
480
680
525
785
480
540
535
598
450
330
569
524
398
630
660
690
705
950
825
390
493
600
360
610
495
412
555
885
605
445
810
620
832
555
475
510
495
630
330
155
480
420
660
630
480
381
685
150
675
480
480
544
450
450
420
570
690
390
595
540
540
570
530
408
285
780
619
610
480
390
660
865
516
479
623
490
533
470
295
285
500
390
405
435
390
540
715
690
535
717
555
480
570
820
495
355
510
540
420
475
353
525
720
480
570
255
496
435
480
360
535
510
660
598
300
450
480
735
525
651
538
453
450
650
705
690
650
390
540
510
473
600
210
447
373
480
460
570
660
300
495
430
360
420
420
495
360
410
560
712
600
390
600
450
575
570
840
510
525
675
525
270
630
570
390
440
555
600
545
685
630
532
555
435
315
455
585
480
745
510
480
445
420
271
765
555
420
565
669
515
420
180
550
400
390
750
510
580
510
360
590
829
555
630
429
360
480
410
450
540
475
600
480
635
510
300
600
410
60
525
287
205
540
750
459
924
570
420
730
660
470
435
480
530
460
810
510
475
360
410
345
675
510
420
585
450
600
810
510
450
570
750
660
465
510
420
570
487
465
475
600
850
480
495
660
570
430
900
510
475
660
495
365
480
250
475
380
425
544
450
300
480
560
390
480
480
635
705
600
372
610
540
480
540
510
540
390
600
510
360
480
495
630
620
268
625
545
540
450
630
710
570
480
240
640
807
420
675
570
580
600
719
520
1005
540
790
445
600
510
525
660
720
580
420
485
590
120
255
380
555
1020
550
570
480
525
510
795
570
525
625
480
510
579
90
600
579
510
395
755
420
500
510
675
689
535
625
280
450
445
445
555
471
445
480
360
460
510
510
510
404
570
510
540
800
240
683
510
624
600
525
720
420
390
350
770
585
675
365
500
510
540
590
345
447
540
500
480
355
495
465
430
506
525
435
400
320
645
480
768
565
480
370
555
510
525
420
390
300
315
480
375
495
460
780
420
570
510
435
535
510
600
660
525
585
500
840
540
570
535
600
480
420
600
435
345
485
750
660
461
480
510
450
391
940
660
575
540
660
360
560
450
480
360
560
540
800
675
510
570
510
630
595
510
435
410
420
573
720
480
450
510
330
660
570
330
450
350
555
610
465
760
660
630
540
490
645
585
480
753
630
510
540
420
360
420
420
540
550
465
560
716
693
815
390
535
210
330
660
540
540
420
360
416
540
630
500
480
460
450
500
470
390
420
645
630
180
780
690
645
570
585
600
990
450
510
480
600
540
385
360
495
420
510
507
761
448
840
600
450
630
510
310
657
750
605
600
460
180
724
480
600
555
765
420
345
480
480
840
600
585
450
450
480
360
652
420
740
780
584
510
570
570
480
570
330
450
630
720
360
519
450
615
750
330
365
450
460
500
506
540
420
629
450
329
450
360
480
535
360
510
515
400
605
340
540
488
510
747
660
570
450
445
450
335
465
480
670
480
180
570
780
410
480
600
690
660
330
510
585
480
540
600
540
440
525
550
375
570
635
540
465
675
570
480
330
594
345
660
480
450
555
255
593
270
470
540
485
330
405
675
630
615
660
450
450
510
410
540
582
655
523
540
345
680
649
450
430
690
600
540
405
420
445
330
485
420
330
606
533
545
510
600
480
630
360
455
615
505
450
420
254
587
570
585
450
540
465
495
570
240
795
974
480
765
530
420
495
517
345
450
573
930
605
675
510
630
490
540
720
343
630
430
480
575
540
683
360
705
745
540
420
435
210
360
660
615
300
490
555
420
560
570
450
450
540
563
516
435
447
510
655
570
660
420
590
480
555
690
495
435
390
560
566
505
350
615
478
585
608
485
510
600
495
510
630
600
360
420
455
585
399
495
570
420
540
660
510
500
568
660
270
925
490
620
493
570
570
570
510
420
570
600
360
495
480
540
679
470
570
405
450
540
510
540
780
570
555
510
472
470
570
540
600
510
660
570
540
548
390
660
505
420
330
547
620
435
470
570
510
780
570
660
565
720
360
480
390
810
306
530
660
435
270
720
540
510
810
570
480
510
525
615
455
450
420
600
533
460
600
590
465
390
420
540
390
689
555
510
180
590
605
600
210
570
420
720
525
540
570
510
575
360
490
555
600
700
750
450
525
805
355
540
720
483
660
565
670
435
300
530
365
420
635
780
473
390
630
480
430
300
540
620
409
540
780
270
405
490
405
570
578
480
380
540
465
660
510
535
360
690
240
490
390
395
540
440
765
315
465
510
540
600
480
695
420
510
300
230
555
505
410
650
465
523
625
660
270
600
610
550
540
630
645
630
370
599
585
485
625
540
525
779
360
405
570
555
720
565
470
535
420
720
604
420
510
510
490
495
470
450
390
455
675
390
460
570
585
480
720
510
530
450
587
510
740
507
570
540
690
495
520
559
210
570
475
570
420
780
670
600
690
470
570
405
810
540
495
465
330
490
593
617
445
380
460
450
400
450
360
690
580
600
200
300
645
435
450
480
635
690
540
420
515
660
750
585
450
510
690
465
495
370
375
330
510
525
240
490
435
570
120
600
705
570
450
600
165
390
390
300
480
530
630
510
330
345
519
450
270
450
540
480
525
660
510
480
600
420
450
540
660
775
460
605
560
665
545
585
570
640
480
510
450
625
435
440
540
459
575
255
525
495
407
746
610
655
540
275
455
480
600
570
540
745
468
400
660
414
450
540
385
460
600
330
420
560
540
390
480
780
420
750
320
445
480
630
573
540
390
445
480
505
575
520
600
508
540
561
450
660
463
380
120
585
565
540
610
540
450
600
880
345
644
450
420
460
450
755
400
540
480
465
459
660
600
360
650
430
465
540
585
615
630
1095
718
570
420
686
480
540
570
540
695
425
670
450
660
776
750
505
267
882
730
519
510
720
300
544
485
915
560
780
295
500
570
570
570
660
540
630
510
420
450
360
323
600
415
770
120
465
390
570
640
480
769
570
600
420
410
660
720
510
385
600
845
270
540
390
660
720
540
700
652
504
565
345
390
615
450
360
496
690
540
510
840
451
360
331
390
480
520
470
570
615
420
420
585
660
525
600
385
590
795
488
660
481
480
600
450
510
410
420
615
485
420
240
445
150
518
525
600
615
360
505
630
600
495
630
375
405
480
360
641
505
616
194
488
540
630
525
530
450
555
645
600
565
540
590
300
120
512
675
440
547
540
430
510
310
960
225
480
510
525
690
235
730
595
760
540
120
795
570
660
480
510
600
505
870
600
480
360
390
375
420
540
450
650
600
375
474
430
450
450
630
480
570
605
917
480
630
570
600
180
435
550
525
765
450
690
488
560
530
633
300
659
330
715
300
525
480
505
289
570
480
480
870
625
450
645
585
495
450
570
540
600
540
540
450
680
600
480
510
450
467
510
940
490
380
450
440
450
664
420
510
462
480
440
651
450
750
490
600
647
395
390
550
630
570
420
630
480
560
475
390
655
720
300
630
630
495
750
610
480
510
420
555
528
450
361
360
578
520
430
500
720
570
620
720
390
690
611
555
325
555
650
555
865
630
599
300
600
420
480
535
475
540
405
620
450
450
490
525
350
680
552
150
570
420
420
370
585
450
720
360
450
470
480
530
452
450
488
480
420
480
785
570
420
500
960
370
450
330
540
640
1195
426
555
720
510
485
635
525
450
645
570
600
420
610
540
600
420
615
530
630
435
570
475
600
570
540
420
750
420
875
450
670
630
515
494
523
360
420
616
930
530
470
480
750
570
535
555
420
435
490
180
455
530
420
540
480
700
450
555
600
464
450
265
705
550
630
450
390
608
540
569
760
390
417
590
450
480
443
305
640
520
620
345
670
600
840
540
360
420
445
600
420
450
690
360
479
705
540
830
420
885
408
615
640
486
592
450
270
450
479
770
540
460
490
720
538
480
710
780
705
824
660
390
545
680
307
480
595
540
740
600
495
543
